Taxon_Name	Level	Slashpile1	Slashpile10	Slashpile11	Slashpile13	Slashpile14	Slashpile15	Slashpile16	Slashpile17	Slashpile18	Slashpile19	Slashpile2	Slashpile20	Slashpile21	Slashpile22	Slashpile23	Slashpile24	Slashpile25	Slashpile26	Slashpile27	Slashpile28	Slashpile3	Slashpile4	Slashpile40	Slashpile5	Slashpile6	Slashpile7	Slashpile8	Slashpile9
Derxia	genus	1	0	0	0	1	1	1	1	0	0	7	2	0	2	1	1	5	5	0	6	2	1	0	1	0	3	2	0
Kerstersia	genus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parapusillimonas	genus	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pigmentiphaga	genus	0	0	0	0	0	0	3	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Pusillimonas	genus	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Burkholderiaceae	family	0	2	0	12	2	1	2	0	0	1	21	3	0	2	2	2	2	8	1	1	1	11	47	1	0	10	13	1
Burkholderia	genus	4	64	3	183	42	16	8	0	4	3	308	54	22	0	7	21	0	105	22	0	38	139	653	35	31	150	248	13
Chitinimonas	genus	2	0	0	0	0	0	3	0	1	1	0	0	1	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0
Limnobacter	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
Paucimonas	genus	0	0	0	0	0	0	0	1	2	0	0	0	1	4	2	0	3	24	0	2	0	0	0	0	0	0	0	0
Wautersia	genus	0	3	0	10	0	0	0	0	0	0	21	4	1	0	2	0	1	3	0	0	1	11	18	2	1	7	10	1
Burkholderiales_incertae_sedis	family	76	45	3	93	35	39	92	71	56	32	46	112	17	48	68	88	97	51	32	94	54	96	144	50	67	99	78	36
Aquincola	genus	0	1	0	1	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Ideonella	genus	5	9	0	4	8	2	10	6	4	3	5	21	0	6	12	4	26	24	2	51	5	14	16	15	12	4	9	2
Inhella	genus	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
Leptothrix	genus	0	0	0	0	0	0	2	0	0	0	0	2	0	0	2	0	0	0	0	3	0	1	0	0	0	0	0	0
Methylibium	genus	21	61	3	24	14	4	118	92	162	7	18	51	0	42	34	52	160	77	4	193	13	82	32	25	37	38	31	1
Paucibacter	genus	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0
Piscinibacter	genus	4	3	1	4	1	3	10	4	10	3	7	6	1	7	12	1	14	13	2	24	1	6	22	7	11	1	6	2
Rivibacter	genus	0	1	0	2	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	2	2	0
Rubrivivax	genus	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Thiobacter	genus	8	3	0	10	1	3	5	7	23	5	3	18	1	3	2	29	42	4	3	44	3	7	2	4	4	14	4	2
Xylophilus	genus	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Comamonadaceae	family	12	5	1	10	6	2	87	22	137	10	2	60	7	26	35	5	69	48	2	63	12	7	16	11	9	7	8	4
Acidovorax	genus	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Albidiferax	genus	9	1	0	3	1	0	11	5	1	1	0	3	0	5	18	0	6	2	0	0	0	1	0	1	0	3	4	0
Alicycliphilus	genus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caenimonas	genus	12	7	0	4	3	1	63	46	174	3	1	82	1	38	36	0	107	46	2	122	4	14	13	11	7	9	6	1
Curvibacter	genus	1	7	0	1	1	1	34	9	14	1	0	6	0	2	6	0	10	2	0	14	0	2	4	0	2	2	1	0
Diaphorobacter	genus	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Hydrogenophaga	genus	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hylemonella	genus	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	1	0
Kinneretia	genus	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Ottowia	genus	7	5	1	25	3	6	3	11	16	6	0	7	4	10	8	11	5	2	4	2	5	5	4	5	7	13	7	18
Pelomonas	genus	1	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Polaromonas	genus	4	9	0	0	0	0	78	18	4	0	1	26	0	1	4	1	5	87	0	13	0	13	1	0	2	0	0	2
Pseudacidovorax	genus	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudorhodoferax	genus	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ramlibacter	genus	7	0	0	0	1	2	9	5	57	2	0	9	2	10	7	0	19	13	0	17	0	0	1	3	2	1	0	0
Rhodoferax	genus	0	0	0	0	0	0	10	5	0	0	0	3	0	1	2	0	3	9	0	1	0	0	0	0	0	0	0	0
Schlegelella	genus	2	0	1	0	0	2	0	0	0	0	0	5	0	0	2	2	0	0	0	0	2	0	1	2	8	3	1	0
Simplicispira	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Variovorax	genus	4	4	0	0	0	0	16	5	52	1	0	35	0	0	16	0	67	0	0	76	0	5	0	4	10	0	2	0
Xenophilus	genus	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Oxalobacteraceae	family	58	21	1	73	22	26	179	84	77	26	71	89	10	96	102	34	171	572	17	205	25	56	1524	46	29	22	228	23
Collimonas	genus	15	0	0	9	0	2	8	1	0	33	5	2	2	1	4	9	3	12	9	1	7	0	59	5	0	11	14	13
Duganella	genus	18	28	5	26	21	3	39	25	20	25	24	65	1	17	31	20	214	270	5	109	15	29	109	11	26	15	17	6
Glaciimonas	genus	65	5	0	22	5	30	12	0	1	8	3	18	8	4	22	11	2	22	31	1	62	6	63	30	5	2	10	46
Herbaspirillum	genus	9	0	0	12	2	0	19	0	0	1	17	0	0	13	10	4	4	129	0	7	5	4	341	0	3	5	47	0
Herminiimonas	genus	3	0	0	2	2	0	166	0	0	0	0	0	0	0	1	0	0	4	1	0	2	20	14	0	1	0	22	1
Janthinobacterium	genus	22	3	0	6	7	3	68	21	9	17	59	36	6	25	33	4	29	33	6	26	9	30	150	14	21	12	54	1
Massilia	genus	10	0	0	0	4	0	11	0	102	1	0	57	0	1	9	0	14	2	1	36	0	0	0	0	19	0	0	0
Naxibacter	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Noviherbaspirillum	genus	5	1	0	2	5	2	12	177	49	1	3	64	0	15	23	1	153	50	0	268	0	4	20	0	2	0	30	2
Oxalicibacterium	genus	1	0	0	0	0	0	1	0	0	0	3	1	0	1	1	0	1	2	0	2	1	0	1	0	0	0	1	0
Oxalobacter	genus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Rugamonas	genus	24	18	3	28	17	2	58	30	37	23	39	49	2	23	30	18	118	174	11	79	16	38	126	17	20	17	26	0
Undibacterium	genus	7	0	0	0	0	0	7	4	2	0	0	5	0	1	8	2	1	11	6	0	0	0	5	0	2	1	0	4
Sutterella	genus	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ferritrophicum	genus	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1	0	1	5	0
Ferrovum	genus	12	10	3	18	4	12	4	5	13	7	10	17	14	12	14	23	7	9	11	11	15	19	16	10	24	10	6	7
Gallionellaceae	family	11	0	0	8	0	2	3	8	6	4	0	6	0	9	7	29	5	6	0	10	1	2	5	1	1	13	6	0
Gallionella	genus	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sideroxydans	genus	62	25	0	20	2	4	35	49	18	25	3	55	0	106	62	32	63	75	3	64	19	31	12	2	12	10	32	8
Hydrogenophilaceae	family	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1
Petrobacter	genus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Sulfuricella	genus	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Methylophilaceae	family	4	0	0	0	0	0	6	2	1	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylotenera	genus	1	0	0	0	0	0	12	7	25	5	0	8	0	23	30	2	65	1	0	72	0	8	0	0	0	0	0	0
Neisseriaceae	family	1	0	0	2	0	0	1	2	3	2	1	1	0	2	0	3	2	3	1	3	1	1	0	0	2	2	1	1
Chitiniphilus	genus	1	0	0	3	0	0	1	0	1	5	0	0	0	3	1	2	0	0	0	2	0	2	0	0	0	4	0	1
Laribacter	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Leeia	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
Simonsiella	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitrosospira	genus	7	0	0	0	1	1	2	20	8	21	0	19	0	9	12	1	22	0	6	12	10	1	0	1	6	2	1	2
Candidatus Procabacter	genus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodocyclaceae	family	494	120	15	309	177	84	196	473	340	151	37	264	72	375	295	629	390	194	123	327	380	183	114	128	120	238	74	307
Azovibrio	genus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0
Denitratisoma	genus	2	0	0	0	0	0	3	0	3	3	0	0	0	1	2	1	0	2	0	4	1	0	0	0	0	1	0	0
Georgfuchsia	genus	14	0	0	2	0	4	10	17	14	11	0	12	0	19	22	3	25	2	0	4	2	7	1	7	6	3	0	3
Methyloversatilis	genus	3	0	0	1	0	0	0	1	0	1	0	0	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0
Rhodocyclus	genus	8	0	0	6	6	0	0	4	0	0	0	0	1	1	3	16	0	0	1	0	27	11	0	0	1	0	2	7
Sulfurisoma	genus	37	3	0	9	5	6	25	36	12	7	1	12	1	45	33	14	15	4	3	13	29	29	1	17	15	7	2	2
Sulfuritalea	genus	3	1	0	2	1	4	10	5	1	3	1	2	2	9	3	4	9	6	0	7	2	0	0	4	2	1	1	1
Uliginosibacterium	genus	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Deltaproteobacteria	class	243	246	24	225	236	334	154	224	248	275	437	219	152	194	184	200	354	147	189	301	410	219	274	429	456	285	401	332
Bdellovibrionales	order	1	10	0	2	1	0	0	1	1	1	3	1	1	1	1	1	1	0	0	1	1	7	0	3	0	2	6	0
Bacteriovoracaceae	family	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteriovorax	genus	1	0	0	1	0	0	31	0	3	0	8	0	0	2	2	0	14	4	0	2	0	5	1	1	0	0	0	0
Peredibacter	genus	1	2	0	0	0	0	18	2	27	0	0	2	1	0	0	0	19	3	0	26	0	2	0	0	0	1	0	0
Bdellovibrionaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Bdellovibrio	genus	10	11	0	11	5	2	129	21	86	29	24	52	4	23	22	3	99	45	2	116	2	27	11	8	18	13	15	0
Vampirovibrio	genus	2	7	1	3	2	0	4	1	2	0	8	1	1	0	13	1	10	2	1	17	1	10	10	3	3	3	1	0
Desulfarculus	genus	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfobacterales	order	1	1	0	3	0	0	4	2	0	0	1	2	1	2	0	1	0	1	0	0	1	2	0	0	2	1	0	1
Desulfobacteraceae	family	3	11	0	4	2	2	3	1	6	1	3	1	0	4	3	1	7	3	0	5	3	2	5	6	6	2	0	0
Desulfatirhabdium	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Desulfatitalea	genus	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Desulfurivibrio	genus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfovibrionaceae	family	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Desulfocurvus	genus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Hippea	genus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	4
Desulfuromonadales	order	0	0	0	0	0	0	1	1	0	2	0	2	0	0	0	0	1	1	0	1	2	0	0	2	2	1	1	0
Geobacteraceae	family	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	5	0	3	0	0
Geobacter	genus	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	12	0	0	35	20	13	0	4
Geopsychrobacter	genus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myxococcales	order	104	91	3	154	88	57	50	168	79	152	70	154	37	147	117	128	84	69	58	53	81	94	116	113	155	160	155	57
Cystobacteraceae	family	24	27	2	42	11	4	10	43	27	18	11	35	8	28	27	35	29	18	9	26	12	13	29	13	29	42	23	9
Anaeromyxobacter	genus	20	29	3	91	47	15	4	143	49	22	9	36	5	51	29	60	30	33	13	28	16	24	19	13	18	71	30	16
Archangium	genus	1	1	0	2	0	1	0	0	0	1	0	2	2	4	3	1	3	0	0	7	0	1	0	0	1	0	0	0
Cystobacter	genus	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Hyalangium	genus	2	4	2	5	3	1	1	6	4	7	1	10	1	2	3	5	1	6	0	2	1	7	1	1	4	6	8	0
Melittangium	genus	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0
Stigmatella	genus	12	7	0	15	0	3	16	12	5	5	0	14	3	4	8	3	11	7	1	11	2	8	10	2	16	7	0	2
Haliangium	genus	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	0	0	0	0	1	0	0	0
Kofleria	genus	38	41	3	24	24	9	23	42	31	23	9	49	13	54	61	38	44	35	27	35	49	43	44	37	78	26	27	15
Labilithrix	genus	34	56	3	47	25	20	46	39	28	59	45	52	15	56	41	35	30	59	23	23	33	74	66	36	57	62	98	16
Myxococcaceae	family	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corallococcus	genus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myxococcus	genus	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pyxidicoccus	genus	0	1	0	4	2	0	0	3	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	1	1	1
Nannocystaceae	family	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	3	3	0	0	0
Nannocystis	genus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plesiocystis	genus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1
Phaselicystis	genus	2	3	0	1	1	1	0	2	0	3	1	0	0	3	1	3	0	1	0	0	3	0	0	1	6	5	5	0
Polyangiaceae	family	23	35	3	22	8	3	17	13	15	23	21	34	7	33	15	11	12	30	24	6	18	47	22	30	46	20	16	5
Byssovorax	genus	20	21	1	15	8	5	8	15	8	14	38	14	6	16	16	11	5	16	7	8	33	46	31	18	27	13	23	3
Chondromyces	genus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Jahnella	genus	2	7	0	8	2	2	1	2	3	10	6	17	1	12	12	6	16	11	5	1	6	13	6	12	21	6	10	0
Sorangium	genus	6	5	0	4	5	3	7	9	1	14	5	10	1	5	8	2	2	7	3	2	10	5	5	5	10	5	12	1
Vulgatibacter	genus	2	0	0	0	0	1	5	0	0	1	1	0	0	0	1	1	2	0	0	3	2	0	0	2	0	0	1	0
Syntrophobacterales	order	7	0	0	0	5	5	0	0	0	0	0	1	0	1	0	1	0	0	0	0	6	0	1	2	3	0	1	0
Syntrophaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Smithella	genus	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
Syntrophobacteraceae	family	2	1	0	3	0	1	0	0	0	3	0	1	5	0	1	9	0	0	0	0	2	1	2	5	4	3	0	4
Desulfosoma	genus	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	2	1	2	0	1
Epsilonproteobacteria	class	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Gammaproteobacteria	class	478	494	56	523	343	338	216	244	248	423	1499	344	163	276	363	517	308	217	243	208	429	676	390	413	439	583	1076	283
Alteromonadaceae	family	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haliea	genus	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Carsonella	genus	12	16	1	8	12	8	49	12	13	13	27	14	5	32	32	1	21	6	4	17	26	39	13	29	51	13	25	4
Chromatiales	order	15	20	0	7	1	5	20	18	39	16	12	18	10	25	29	14	32	4	6	31	18	19	16	19	26	19	15	8
Chromatiaceae	family	5	4	0	3	2	1	1	0	11	7	0	2	1	2	5	1	7	0	0	11	4	2	0	7	7	2	0	1
Chromatium	genus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Nitrosococcus	genus	0	2	0	1	0	0	3	0	2	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	1	1	1	1
Thiobaca	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Thiococcus	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Thioflavicoccus	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Thiophaeococcus	genus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ectothiorhodospiraceae	family	22	9	1	14	2	6	5	16	14	4	7	11	6	10	22	12	31	2	1	22	22	9	8	15	8	11	7	8
Acidiferrobacter	genus	2	1	0	0	0	0	0	3	0	0	1	0	0	0	2	0	0	0	0	0	26	0	0	1	1	0	0	2
Ectothiorhodosinus	genus	0	1	0	1	0	0	1	4	2	2	0	0	1	0	2	1	0	1	0	2	0	0	2	1	3	1	2	1
Natronocella	genus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
Thioalbus	genus	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	2	1	0
Thioalkalispira	genus	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
Thiorhodospira	genus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacteriaceae	family	0	0	0	1	0	0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
Obesumbacterium	genus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pantoea	genus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rahnella	genus	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serratia	genus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Yersinia	genus	0	0	0	0	0	0	1	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gammaproteobacteria_incertae_sedis	order	0	0	0	0	0	0	0	1	8	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0
Methylohalomonas	genus	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
Methylonatrum	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Sedimenticola	genus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Solimonas	genus	1	0	0	0	0	0	17	70	3	2	0	2	0	0	1	0	1	1	0	0	1	0	2	0	0	0	0	0
Thiohalobacter	genus	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
Legionellales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1
Coxiellaceae	family	4	5	0	1	1	1	3	4	14	4	3	3	2	1	3	2	5	0	0	9	3	3	1	3	2	2	10	1
Aquicella	genus	45	35	2	22	17	19	55	44	37	55	135	25	29	14	32	41	38	31	18	16	43	55	23	40	38	34	28	18
Coxiella	genus	15	2	0	5	2	3	3	9	14	3	3	3	6	3	1	3	1	1	1	2	3	4	3	11	3	3	3	2
Diplorickettsia	genus	10	19	0	3	3	14	8	7	23	8	4	13	7	17	19	5	12	9	3	13	5	17	13	16	20	7	14	2
Legionella	genus	12	25	3	12	6	6	34	46	39	10	70	21	8	19	23	10	40	25	8	53	13	27	10	25	33	15	21	7
Methylococcaceae	family	1	3	0	3	3	0	1	0	0	2	1	3	0	1	2	3	0	0	2	2	2	1	1	2	3	0	4	2
Methylococcus	genus	0	2	0	0	0	0	0	2	0	1	3	2	0	1	1	0	0	1	0	2	0	1	0	0	1	0	1	1
Methylogaea	genus	1	3	1	3	1	1	0	0	0	2	7	1	2	1	0	4	0	1	0	0	2	4	2	1	0	3	2	1
Methylomarinum	genus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oceanospirillales	order	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	2	1	0	0	1	1
Hahellaceae	family	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	2	0
Zooshikella	genus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
Haemophilus	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pseudomonadales	order	1	0	0	0	0	0	3	5	1	0	0	7	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0
Moraxellaceae	family	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alkanindiges	genus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonadaceae	family	2	1	0	1	0	1	94	5	12	3	0	44	0	1	3	0	3	0	0	2	11	0	0	4	3	0	0	0
Azomonas	genus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Cellvibrio	genus	0	0	1	0	0	0	4	2	1	0	0	0	0	0	1	0	4	1	0	7	1	1	0	0	0	0	0	0
Pseudomonas	genus	26	0	0	6	5	5	276	23	44	12	0	160	0	3	13	4	9	0	3	13	40	1	5	7	11	1	0	0
Rhizobacter	genus	47	35	4	49	13	11	97	75	24	26	7	148	6	36	80	22	21	99	21	14	28	84	44	44	63	34	17	15
Serpens	genus	2	0	0	0	1	0	202	1	6	2	0	7	0	0	0	1	1	1	0	1	4	0	1	0	2	0	0	0
Dasania	genus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thiotrichales	order	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0
Beggiatoa	genus	31	0	3	19	6	6	0	0	0	3	0	4	6	9	12	27	0	0	0	0	17	1	8	23	4	10	10	6
Thiotrichales_incertae_sedis	family	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caedibacter	genus	3	1	0	0	2	0	0	0	0	3	1	0	1	0	2	4	0	0	0	0	1	0	2	1	0	1	0	1
Xanthomonadales	order	30	17	1	22	22	8	239	28	22	60	62	24	8	57	38	12	14	43	21	5	12	42	17	14	31	15	31	9
Sinobacteraceae	family	14	1	0	5	6	2	24	3	1	10	3	0	0	12	6	2	0	2	0	0	0	2	0	4	1	0	1	2
Hydrocarboniphaga	genus	0	1	0	0	0	0	6	7	0	0	7	1	0	0	3	0	1	3	0	0	0	1	6	0	0	0	0	0
Nevskia	genus	0	3	0	2	2	2	0	0	0	5	11	1	0	2	2	0	0	8	1	0	0	4	3	0	1	9	1	1
Singularimonas	genus	6	0	0	0	1	0	23	5	0	7	0	3	0	11	6	0	2	2	0	0	1	1	6	1	2	0	0	0
Steroidobacter	genus	642	530	73	509	402	229	18	48	114	357	2183	126	173	160	268	271	33	101	313	11	487	587	383	255	204	355	828	280
Xanthomonadaceae	family	66	24	9	22	18	7	80	49	47	56	3	118	11	269	157	2	27	34	18	8	87	21	136	94	31	14	34	8
Aquimonas	genus	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Arenimonas	genus	2	2	1	0	1	1	1	15	6	0	0	29	0	9	10	1	1	0	0	8	2	4	7	0	3	1	2	0
